Id,SalePrice
2734,148315.60071755172
2735,135608.3830655784
2736,144636.13740063133
2737,121800.73288187226
2738,132625.0471464806
2739,156253.32311985287
2740,135550.17450880096
2741,141051.40450786502
2742,149255.66111698092
2743,156716.32026306525
2744,158545.8719829763
2745,143353.8221603109
2746,139658.234316291
2747,143698.76893590327
2748,122495.923472915
2749,128808.76889676948
2750,133172.58053449157
2751,136034.5588882104
2752,186805.01403892905
2753,146440.25898246997
2754,213585.8583376002
2755,136406.71360455823
2756,97814.57409299545
2757,71882.45060126726
2758,89165.09982574297
2759,168218.1110776247
2760,126334.66131138035
2761,141199.6424270775
2762,144661.07036211397
2763,183234.3376921546
2764,149020.63182442472
2765,266894.32948554226
2766,137911.24106281513
2767,84565.8212945964
2768,126881.72899776489
2769,130406.22626472362
2770,129266.03213734047
2771,104217.52160676861
2772,110055.48015905953
2773,172747.73586177512
2774,148011.88209059212
2775,109104.85757401245
2776,143973.19673580944
2777,144223.09448598325
2778,109459.28663164111
2779,120914.3902760008
2780,94965.07191520192
2781,93291.2495690624
2782,98792.4012663491
2783,100828.44345538446
2784,121485.35213611972
2785,135366.0888460234
2786,63850.481632610536
2787,126497.66008384558
2788,71810.13096881106
2789,156891.30280223093
2790,96338.97295948197
2791,110571.28726263111
2792,60643.52369314241
2793,163736.6974613809
2794,93286.05473082175
2795,120184.09799980816
2796,96161.21424961017
2797,198717.4589525985
2798,103490.22102269225
2799,117178.79419656834
2800,68842.69822278566
2801,103817.83155669125
2802,126895.98934606802
2803,161835.43007896797
2804,134038.57669762245
2805,101179.2511605734
2806,81356.18660385406
2807,164459.04725702314
2808,147583.9373206384
2809,135845.4115642055
2810,130734.87896112389
2811,160838.89794804552
2812,159072.4163788878
2813,152736.10313322063
2814,156024.80973388013
2815,99906.38740711572
2816,245194.01871101427
2817,161089.5371703033
2818,137313.87220551434
2819,164179.18590327102
2820,137488.7203897786
2821,107072.05266771419
2822,192730.33564956897
2823,337786.1654591036
2824,171451.96409679242
2825,142368.79758083698
2826,133077.7151147779
2827,132343.57403243784
2828,230753.17522169588
2829,209519.64759964787
2830,231935.3891761076
2831,175064.7949660189
2832,255537.36182295208
2833,306031.4604550726
2834,219735.97530036297
2835,219886.024799439
2836,189923.31933644603
2837,160049.91736392077
2838,152889.60965999495
2839,179133.95929852888
2840,205046.87321668284
2841,202846.7329289433
2842,231959.3792527746
2843,151992.12445443316
2844,171469.2292524215
2845,128965.92729391577
2846,211815.9363889883
2847,207499.09850541668
2848,214720.90856830328
2849,198795.2939295742
2850,278522.8651849424
2851,210559.32410331085
2852,239463.69445603935
2853,232059.29603520763
2854,138548.03290240117
2855,201537.31335087484
2856,194673.15680734845
2857,184052.52943628945
2858,202071.96906943212
2859,113331.70769234891
2860,125421.23194661169
2861,130609.70229937609
2862,182936.23870744254
2863,129754.48126585617
2864,232500.8778251402
2865,137335.29794541534
2866,138320.7572074809
2867,101201.97005093627
2868,94469.1737287389
2869,104187.88055296011
2870,126492.4265950507
2871,83824.01877883897
2872,51766.85777981499
2873,100341.96559191238
2874,137880.06761063103
2875,117067.65266401024
2876,164780.53829827413
2877,150771.31866713092
2878,175149.26577130918
2879,137160.08179237772
2880,103840.36924261576
2881,142042.01747384292
2882,176430.28001451492
2883,191574.0792335012
2884,201544.3498307111
2885,186986.309505889
2886,233885.7792461517
2887,93559.84925302878
2888,142357.81732524795
2889,60453.82491569526
2890,78236.67270102848
2891,137546.64026720382
2892,50411.13529587141
2893,83712.37528093341
2894,58870.499841535966
2895,325884.8914095757
2896,269998.62634959
2897,206512.8856617644
2898,144136.93199083454
2899,199774.57677213688
2900,158348.56516778012
2901,219381.5362441401
2902,190796.2702399553
2903,318953.55620788503
2904,348477.09700189956
2905,89403.91683595405
2906,194150.7794565688
2907,104826.76923737915
2908,130031.48927016008
2909,144753.60829056942
2910,74890.95513301977
2911,81329.19251926852
2912,149034.09359114632
2913,81748.34757858192
2914,77813.17122271251
2915,87521.89088142606
2916,82994.92316946847
2917,168800.98864380014
2918,122776.11878341374
2919,212982.63009014743
